nama_sekolah,npsn,sekolah_id_enkrip
PKBM Bina Insani,P2963760,4F7F06C6F4C52014144B                                                                                
PKBM MERAK,P2961191,03EFB32716A22B42F655                                                                                
PKBM TUNAS MADIA,P2961170,1A2CA02EB99B000FA4CE                                                                                
PKBM. ROUDHATUL HUDA,P9984666,3CCDF200C0BF2374B889                                                                                
PKBM AMANAH RUBAYA KUNTI,P9996530,F36522D4A53D1C164E4F                                                                                
PKBM MAHA KARYA PENDIDIKAN,P9996287,EECBF436A94E8B7484D0                                                                                
PKBM CENTRAL,P9948466,DE9F6ED76D4032F8B474                                                                                
PKBM MARGA JAYA,P9908485,0785859E592CA608D940                                                                                
PKBM YASINTA,P2961667,F71C6E86E1C03CFC6F38                                                                                
PKBM AL FATIH,P9970489,E8ADC796AED11490353B                                                                                
PKBM TUNTUNG PANDANG,P9934321,C54B3582296F4ECEE181                                                                                
PKBM SEJAHTERA,P2962189,7763F255B8B438576777                                                                                
PKBM SEHEN  ,P9954372,0774CD4E885C7477AF57                                                                                
PKBM AL-QAHHAR,P9984619,D9A6C679792D3196B0C1                                                                                
PKBM ZHAFIRA,P9984396,B45AF8F8387462A1D517                                                                                
PKBM SALAMAH,P2964397,0013393FA6ADAA0AF5F2                                                                                
PKBM UNTUNG SUROPATI,P2966472,47B44BE83A11C1502C90                                                                                
PKBM NUR SURYA EDUCATION,P9985054,D18F32B68E18E3B52F42                                                                                
PAPUA MANDIRI,P9984245,BF6675013E7EB1D8859B                                                                                
PKBM PRIMA EDU GAMA,P9996694,216E380724A7A56ADF63                                                                                
PKBM ANAK HARAPAN (GOLDEN KIDS),P9984688,9DB4B3C7F80A4D7E34C0                                                                                
PKBM CAHAYA IMAN ,P2961446,223F4F9F021A92AD21A1                                                                                
PKBM DARUL ULUM,P2962924,C743B3505F650099EA1E                                                                                
PKBM SWANDIWE,P2961922,4F4AE3F3B6E56AA5AF65                                                                                
PKBM. Mototompiaan,P9969966,42CDA43860343838062E                                                                                
PKBM DAWARA,P9984441,6F16ED09631E8A7BEBAE                                                                                
PKBM AL FAJRIN,P2970326,2FC8BC5ED8DB7AF8A0C3                                                                                
PKBM WAKUO,P2967418,80F217C742B39D1E29CD                                                                                
PKBM Mawar II,P2960716,B1AE77EBE21EDDBAF5FF                                                                                
PKBM USWATUN HASANAH,P9948459,C93E9F264428588FB6D2                                                                                
PKBM RESI BISMA,P2964703,1FFCD0F8F0DE4BB17EE6                                                                                
PKBM CAHAYA SEJAHTERA,P9908512,624D37895F12913B8644                                                                                
PKBM CAHAYA NUSANTARA,P9984960,293A476B35E37A38CC22                                                                                
PKBM NAPAL INDAH,P2966511,FE2D9B33B98E55E8EEDA                                                                                
PKBM MEDIA ADAPTIVE,P2968626,005417CC1006BF4D6198                                                                                
PKBM BRILLIANT SCHOOL,P9970103,BF48C3996DD25FA8D40B                                                                                
PKBM BAITUL MUSLIMIN,P2965276,BE3CBAE0A58DAE3BDD92                                                                                
PKBM CENDANA,P2963081,BF09856763CEBA4ECACA                                                                                
PKBM SMART Education,P9996741,5E49ECF56EC56B2149D4                                                                                
PKBM ANAK NUSANTARA,P9934396,C0A43ADEC6124E4FF542                                                                                
PKBM WONG SING GESIT,P9968114,F9A8887293EDB3FF2EA0                                                                                
PKBM AYKOSH NUSA ILMU,P9952692,00C0F987C089B7898EF9                                                                                
PKBM RETNO SUWARI,P9952786,5D1B73B7C0B623D2FE74                                                                                
PKBM DELIMA BANDARA,P9934452,2F1F2D64D0372E21EE66                                                                                
PKBM BERKAT MANDIRI,P9996716,A90CE3EA0C716CEF84EF                                                                                
PKBM EMBUN,P9997333,966747F80439DA454A9A                                                                                
PKBM SAHABAT,P2970196,885A7DFCCA5A88BFD5ED                                                                                
PKBM FARADIKA,P2967183,095FEF6A29A99D14EC73                                                                                
PKBM HOMESCHOOLING ALAM TELAGA,P9996193,CDC9D182E1D042E657C6                                                                                
PKBM PERDANA,P2967370,0C5880A3858A45E72D50                                                                                
PKBM RAMPE RI BAJI,P2967146,796F72DD06EAD6489F22                                                                                
PKBM Barata I Hana,P2964319,283C77E6E994E90D1531                                                                                
PKBM TUNAS HARAPAN,P2966493,5FDEB615F77F50E82250                                                                                
PKBM DARUNNUROIN,P9956876,C16666D6FA6276CE58C9                                                                                
PKBM ALFATIH,P9984459,DF66C01A3C855293FEAF                                                                                
PKBM AL HIDAYAH,P2964606,4B44902089213AAA3F58                                                                                
PKBM Uswatun Hasanah,P2965394,977AE00A5EAAB6EFCCEA                                                                                
PKBM AKSARA TENAR,P9947889,4A460F41398A954B91BE                                                                                
PKBM KRISTEN BIJI SESAWI,P9947707,A560CF1E641E653CE33A                                                                                
PKBM JOGJA GREEN SCHOOL,P9963028,02F4401FE49AB880234D                                                                                
PKBM HARAPAN KITA,P2970104,F696E2AA2F40EBEDD938                                                                                
PKBM Kasih Anugerah,P2968441,B1C636AE2D8A4820710C                                                                                
PKBM AN NUR,P2970245,09BB4030A557711A469D                                                                                
PKBM BINA REMAJA,P2965496,DEEA78D799CFCCD22998                                                                                
PKBM BERKAT DJAGATTABO,P9997397,DB69837DFF56E0946653                                                                                
PKBM CENDIKIA,P9984777,6483334F6615CE772DA0                                                                                
PKBM WIDYA KARYA,P9956859,DA6F0B37D3122B5C800C                                                                                
PKBM AL YAHYA NUSANTARA,P9996214,B39B3BD1FCB5B38D5199                                                                                
PKBM FADHILAH,P9970368,7175CC369745545FE9FA                                                                                
PKBM SURYANI,P2962203,705F1C3E1BF89DC959D8                                                                                
PKBM Nurul Ihya,P2960765,4E0BA742E3F526D6284A                                                                                
PKBM Nurul Hidayah,P9934848,B5FDABD9512AB9936215                                                                                
PKBM MUTIARA,P9934303,53305C1E185C1B6E4572                                                                                
PKBM FITRAH BERKAH INSANI,P2967034,07B87F634A929FC60F2C                                                                                
PKBM MERAH PUTIH,P2963588,8E9EAAB21C7E30E73A4C                                                                                
PKBM BINA INSANI,P9926464,CFD86BD53976CE27FCC0                                                                                
PKBM AMOR RAYA TENGGARONG SEBERANG,P9934443,435808EFEACF9082D154                                                                                
PKBM DELIMA,P2966513,4BF0852EB0B43F02A60A                                                                                
PKBM TUNAS TAQWA,P9908747,7A1984D214C8B0D15168                                                                                
PKBM HANDAYANI,P2967531,9FFED26E972FC587B5A7                                                                                
PKBM PERKASA CERMEE,P9970004,2645E3EF7054BCCC4B29                                                                                
PKBM BUDI UTOMO,P9948600,468157871C533947C6E9                                                                                
PKBM TUNAS HARAPAN PINGGIR PAPAS,P9963061,6C2797B0B7D09E2C96CB                                                                                
PKBM MADAPRAMA JAYA,P9970270,DA08949ADB64BA8ECCB4                                                                                
PKBM AL JUMHURI ,P9948547,A0C26D6ECF1FD32B51EA                                                                                
PKBM Taman Ilmu,P2967046,7246BFEA5A2F75EA84ED                                                                                
PKBM SUROMENGGOLO ,P2969349,B598F4616461E3384440                                                                                
PKBM DORO PARONGGE,P9960058,5D0AAEAAF3C224161F13                                                                                
PKBM WONOME,P9996903,70FEE89A1CFA38556D2B                                                                                
PKBM SINAR MUTIS,P9956787,17F9D44F12112D6954D4                                                                                
PKBM SUMBER ILMU,P2961690,AE643A44BD96E7171256                                                                                
PKBM BAHAGIA,P2963871,2D48938F0A0C8FE3B506                                                                                
PKBM HARAPAN BANGSA,P9954213,9AA27D987A6FB524471A                                                                                
PKBM GAGAS MATAHARI,P9984594,C39CCFFED3020329BF37                                                                                
PKBM NURUR ROHMAN ,P2963865,5DB877765907E562ED2D                                                                                
PKBM BHAKTI SINAR HARAPAN,P9996398,3D2D0000E2D6A0B675CB                                                                                
PKBM MAJU JAYA,P9970444,57E0D63D0A5AEEB1368C                                                                                
PKBM TUNAS HARAPAN,P9985098,2EC41A88A732A9E9D22C                                                                                
PKBM KAMASAN SOWEK,P9984879,47532CF468EFAB9660E5                                                                                
PKBM NURUL HIZRAH,P9959931,3677E4057335E05FA487                                                                                
PKBM AL HASYIMI II,P9997439,113862A128CB9B679712                                                                                
PKBM JAYA ABADI KOTA BENGKULU,P9996963,005302CFD0707EF59539                                                                                
PKBM TERATAI,P9952893,F607685E7FCCB08E0DA5                                                                                
PKBM ULUL AZMIY MAULANA,P9984420,22163FCD679C2D57F1D1                                                                                
PKBM MANDIRI,P2967638,1F87011675266FFAEFFE                                                                                
PKBM SALUMPUNG JAYA,P2961371,08497D1B6EF5BB70D151                                                                                
PKBM NUGROHO SAKTI,P2962066,47A61136AA75B9EC882D                                                                                
PKBM BUMI LITERASI,P9996238,728DD7378E59FCADA9F7                                                                                
PKBM Cakra Buana,P2963288,050DF150A7AD70349D4D                                                                                
PKBM BUDI UTOMO,P2961705,2D696AE3D6E8053D53FA                                                                                
PKBM BINALATUNG,P2970249,0387472291E0E897C638                                                                                
PKBM BUNDA ANA,P9996952,D7EFD407644DB67ED9A2                                                                                
PKBM Darul Hijrah,P2962637,22297E8C1887B901ED7D                                                                                
PKBM Embun Perbatasan,P9984251,155CBF4E94773792C57F                                                                                
PKBM DIAN AL FAZRI,P9934843,C9CFC9175D09C7B4E5C8                                                                                
PKBM BERKAT,P9997344,BD96E55419F52893A853                                                                                
PKBM BINA BERSATU,P2965478,E0415541E5B3A731F43B                                                                                
PKBM NURUL BAHRI,P9970046,DF3DDC9441905E6B7DE7                                                                                
PKBM MADUKORO ,P2969807,2B30C9F28D54A641AF65                                                                                
PKBM AL-AMIN MAWASANGKA TENGAH,P2965439,C20F77CDDE10D27FB5FD                                                                                
PKBM IKHTIAR,P9934563,AB5F367BD2B2FB1BB706                                                                                
PKBM BINA HARAPAN,P9968124,BA2100403828A7C15A56                                                                                
PKBM LAPAS KLAS II A SALEMBA,P9954143,8958A901D6139BC01A8A                                                                                
PKBM.Walihena,P9970442,6F0AECC339A405CE0438                                                                                
PKBM PUTRA KUSUMA,P2967043,A23EBF6852F8EB31BFC9                                                                                
PKBM JULU ATIA,P9957082,C7A7754730266D1D9879                                                                                
PKBM AL-HIKMAH,P9934617,45D914AB3B211DDACA21                                                                                
PKBM TANI KARYA,P2962420,825B3422115453EF1D03                                                                                
PKBM GUNUNG SION,P9962702,129C760827790895A33D                                                                                
PKBM AL- AKBAR,P9948349,58B4770D9B3235642E7B                                                                                
PKBM HARAU,P2964737,B241387841F1B0837EF2                                                                                
PKBM ANUGRAH,P9997262,7965D2769684AA5A30C7                                                                                
PKBM MITRA MANDIRI,P2967529,C459347559E07B6C1ADF                                                                                
PKBM MUSLIM CENDIKIA,P9984979,C546F2C414E1FB658C29                                                                                
PKBM NURUL YAKIN,P2962961,294ADBF0B54F544589A6                                                                                
PKBM AL-ITTIHADIYAH,P2965387,977D27938242A7B17CC0                                                                                
PKBM IJE PETAK DANUM,P9934320,94F01F428F03BA1F6205                                                                                
PKBM MAKMUR,P2962916,8A2C9216BB6B2D2F7179                                                                                
PKBM MARTANI,P2960974,4783D9536F90E0A449C0                                                                                
PKBM Mekar Sari,P9948578,EF6A9F15C76383178AE3                                                                                
PKBM UMMUL QURRO,P9985081,1E14A34D8A94D5E92BB0                                                                                
PKBM MITRA USAHA,P2962419,E8A6AB4785B0020EB068                                                                                
PKBM MINA NURUL JANNAH,P9970183,376E918F54F8BB479839                                                                                
PKBM PEUNGEUH HATEE,P9959920,F284B146F3399A66E286                                                                                
PKBM BUSTANUL HIDAYAH,P2960942,B2E10FE1D61A4E0EF453                                                                                
PKBM HANDAYANI,P2966350,C6E1E9FF9BD8F147F223                                                                                
PKBM AL-MA`ARIF,P2970344,352E28195E9E6868F9BD                                                                                
PKBM TALENTA CENTER,P9956911,70B96BE22FC62D238747                                                                                
PKBM KEPULAUAN,P9934798,02CEE34A9854AAF97A87                                                                                
PKBM Setia Budi,P2970172,2A3D941F0FF884615398                                                                                
PKBM KHALIMUL KHASAN,P9969994,35E06BEAC2341B634ABC                                                                                
PKBM GOSPEL ,P9984336,2F18FA6803BA63A2C788                                                                                
PKBM AL JAKFARI,P2960061,5CF6CB03F384D4676D10                                                                                
PKBM MEKAR WINAYA,P2963761,6F1925A0B53790F22205                                                                                
PKBM NURHUDA,P2961757,E96D5FC00EE23D86D723                                                                                
PKBM PELITA MANDIRI,P9997152,B397FC868905141E6A09                                                                                
PKBM WAHYU SURYA PELANGI,P2960474,209CA850E8575E874F80                                                                                
PKBM SINAR ILMU,P2962983,0A1DA5E1DD30749E3B48                                                                                
PKBM KAWAJO WAJO,P9984514,7A59F309319A8D84067A                                                                                
PKBM MATAOLEO,P9996260,EC9C1ADDBEA31810D9F3                                                                                
PKBM AL-ABROR PALMERAH,P9926231,1F997D22045936670BA4                                                                                
PKBM AR-RAHMAH,P9996686,E1B6E48310C418A27EB1                                                                                
PKBM BINA MANDIRI,P2966700,071A6D45F2B41A8ADD76                                                                                
PKBM BINA BANGSA,P9952572,C4ABA584F45A7C3EE523                                                                                
PKBM ORIDEK,P2961911,97733E0343623BD63973                                                                                
PKBM Bubu Indah,P9948313,2D82AE6445F522B161A1                                                                                
PKBM DAAR EL HASANAH ,P9997122,4707169236C868D7E865                                                                                
PKBM LA TANSA,P9926454,973BC2C3CA590687CC2F                                                                                
PKBM NURUL  HIDAYAH,P2963207,734B832EEFB1AA559703                                                                                
PKBM TAMAN SEGARA ANAK,P2966090,7E4986D4EB7DAB965497                                                                                
PKBM RUMAH PINTAR AL BAROKAH,P9954392,0C3EA3AD0CB949B8B772                                                                                
PKBM TUNAS HARAPAN 1,P2960998,BE0C9061E116164AE06C                                                                                
PKBM ILHAM,P9934378,36738999890BA8575165                                                                                
PKBM AL ULYA,P9934675,C06B4B5C7D7F379F1D88                                                                                
PKBM AL-KAUTSAR,P9960036,131552020F4C704306E6                                                                                
PKBM ANUGRAH,P2965310,EC16292ED3CF870C2BD9                                                                                
PKBM ranber,P2960388,0A6DD868228FFA943BA4                                                                                
PKBM Tajul Karomah,P9997254,33AACCA025B81E4B24D9                                                                                
PKBM HARAPAN,P9970638,2EDF8386A413B513CBB2                                                                                
PKBM CITRA ANGKASA GEMILANG,P9996463,143951E19FE23FBD0EEE                                                                                
PKBM KUNCUP BAHAGIA,P2966685,A5A62D96FEDE90D02DA9                                                                                
PKBM RAHAYU,P2960842,E9DF6AB0A6292422A044                                                                                
PKBM Negeri 38 Kebon Jeruk,P2967314,ED7A2EB6BA34E4356579                                                                                
PKBM AL HUSNA,P9996142,87F160419FBE09F7B50C                                                                                
PKBM SIPATUO,P9980088,BC3C41178A148FF61B29                                                                                
PKBM ICT GARUT,P9984778,E5E3551057560DA69548                                                                                
PKBM MELATI,P2967823,D6CB0DB2540B942304C6                                                                                
PKBM AL IHSANIYAH,P9996967,DE8E9C3F06BE26933AC7                                                                                
PKBM AL HIJAZIAH,P9948200,8130749CBD26D2344797                                                                                
PKBM MAHAD TAHFIZH ABU AD DARDA,P9997182,32447AC4C75068B9780E                                                                                
PKBM HARAPAN BARU,P9926449,EFAC5C848FCCAF017118                                                                                
PKBM BHAKTI LUHUR,P9970601,898F52E10FC6313CF4B1                                                                                
PKBM IBADURROHMAN,P2964187,5E80D1D372C186010139                                                                                
PKBM FARRIES ,P9962978,F5130296B98BB8B71212                                                                                
PKBM SUMBER ILMU,P2963424,984101CECFE61AD8BFA9                                                                                
PKBM TITIAN ILMU,P2964961,884FAD476956901F1E0D                                                                                
PKBM ARSYA BELAJAR,P9996153,12EEFD194580F0EE8A54                                                                                
PKBM RAWAURIP,P2961980,8780E573D3846561A176                                                                                
PKBM An - Nisa,P9952469,6DA329EAE13EA581E652                                                                                
PKBM DARUL MUDZAKKIRIN,P9996637,00532E99968962A7CEA0                                                                                
PKBM Isma Al Mudawamah,P2965800,626F0DD47189805A12A6                                                                                
PKBM MANGGA SUCI,P2966838,0BFC58A78DB0ED2939CC                                                                                
PKBM SETIA MANDIRI,P2967630,17183B51635046CD366A                                                                                
PKBM AL HIKMAH,P9970542,5735A76812CD0F1CD918                                                                                
PKBM TAMAN SISWA KALTIM,P2961486,7A8E92979F9634A33A59                                                                                
PKBM AWWALIYAH ROHIIM,P2967186,87AAFCF7E60EBB4189D2                                                                                
PKBM YUKITABLAJAR,P9984861,4162F4165A91E9A7FFB6                                                                                
PKBM ALFARABI,P9996198,BD9B40A91507E57DCAA9                                                                                
PKBM TURELI NGGAMPO,P2963345,1547BB5991D4676F904E                                                                                
PKBM MAJU MAPAN,P9997214,D9EDE1D0579D6487538C                                                                                
PKBM ASMIDA LEARNING CENTER,P9956977,6369D85AA8FDDBE5A3CB                                                                                
PKBM SRIKANDI,P2961658,4FF6E4B9A364306F26A4                                                                                
PKBM BERKAH ALAM MANDIRI,P9959684,137AFF20339F71117EEC                                                                                
PKBM AL AKHSAN,P9984422,D2E40D451DEB53F3BCC4                                                                                
PKBM AL-MANSUR KAUTSAR,P9996546,335E888A2348EDA1C6E5                                                                                
PKBM MITRA ABADI,P2962964,80B05B3D708CE56DDF11                                                                                
PKBM Forsa Gracia,P9956840,9CC4E5595D0A33410303                                                                                
PKBM EMBUN GIHON,P9945715,32CA8404C00F59853732                                                                                
PKBM HARAPAN IBU,P9954192,7BB29B4113852DE3BEDB                                                                                
PKBM AL-MISBAH,P2964940,1682D6C3A5A22B93F39C                                                                                
PKBM AULIA,P9945693,E48795F82316FE80621F                                                                                
PKBM AFGAN HIDAYAH,P2965015,6AB2E5B33F33E77DC87F                                                                                
PKBM KHARISMA TENGGARONG,P9934908,35CDEB707AB6F38705D1                                                                                
PKBM OTTO ISKANDARDINATA,P2965769,D8CCFC06175E741994A8                                                                                
PKBM KARYAMANDIRI,P2964438,881570E77E61929103E5                                                                                
PKBM FORMULA,P2965853,C2BD62B5BBEEBF86C121                                                                                
PKBM BAABUSSALAAM,P2961122,73452A0224592085E08D                                                                                
PKBM Jala Sutra,P2963294,8C7DDF18749AB1101EFC                                                                                
PKBM ALEJO PELITA INDONESIA,P9984668,C3274028962A8D390B94                                                                                
PKBM RAHMANIA INSTITUTE,P9960032,2ACE80C738511B2C6934                                                                                
PKBM KARANG BERTUAH,P9963137,94325A370A6044DEAB6E                                                                                
PKBM DARUL QURAN AL KARIM,P9970013,707E8C63DA390AC84F47                                                                                
PKBM LAMPARI GROUP,P9996817,70593FA4252B5A36EAD5                                                                                
PKBM RIYADLUSHSHORPIYYAH,P2961402,27B25224A2D64C78A7A5                                                                                
PKBM ALITO,P9954341,0D95837DA9ED9E46727E                                                                                
PKBM ISAIMA,P9934527,FC45511EFF036F499923                                                                                
PKBM NURUL HUDA,P2961178,F0D27D3E2F3F94648C46                                                                                
PKBM Pagama,P9962866,DECB04F89DCA3C88ABCF                                                                                
PKBM CAHAYA GEMILANG,P9952497,8F786398ECB11D20A91B                                                                                
PKBM BUNGA TANJUNG,P2970273,C23096F5A2B7EF3F0C7C                                                                                
PKBM SABEE PAKAT,P9947881,D0BB64A5886953F371D0                                                                                
PKBM KARYA MEKAR,P2964242,EB2147D1FF0A187E85D4                                                                                
PKBM MATAHARI BARAT,P9926433,F07C74169BBDB0BB18EB                                                                                
PKBM CEMPAKA,P2962472,577418EE5DF79DE7ED1F                                                                                
PKBM Santu Benedikto,P9996128,D545491439D5235BF18C                                                                                
PKBM BHAKTI LUHUR,P2964282,7DAECFB980F5A30E522D                                                                                
PKBM BUNGA TANJUNG,P9984281,B2F119916ED9502E9B07                                                                                
PKBM INSAN MAARIF,P2969359,DDB89F15305009D31E37                                                                                
PKBM TUTHAETO,P9945727,5F8BA7674EA9C53BC22D                                                                                
PKBM AL FATIHIN ILMI,P9996790,B19D42212C825E617D5E                                                                                
PKBM Pulau Moari,P2964164,098F84C3A55D716B6963                                                                                
PKBM AS - SHOLIHIN,P9970670,E9BE76711917C901F027                                                                                
PKBM PUNGGAWA SIKOLA MANDIRI,P9996119,49A182B5409A9A1D2072                                                                                
PKBM ASRI,P2970204,820FEB6FDFAECADBCFEF                                                                                
PKBM BANCO,P9996451,99EB2199377C1E2F2759                                                                                
PKBM AL-IKHLAS,P2963113,CF0CD595A321D4B27D6A                                                                                
PKBM NURUL HUDA,P2960594,45894FA26762CE2B8FEA                                                                                
PKBM KEUMANG,P9997483,45D7D38CF72E4245BE14                                                                                
PKBM MIFTAHUL JANNAH,P2967207,327E2D793595DE6341D2                                                                                
PKBM BERINGIN JAYA,P2966680,3AD4C195C195FCE2A05A                                                                                
PKBM AL-MUBAROK,P9959820,0510C9D93D16B543DEFB                                                                                
PKBM QUBA,P9997326,ACB893BE3C3EC8EA2723                                                                                
PKBM PERMATA BUNDA,P9954316,5B03FC021FC5C8842BA2                                                                                
PKBM HUDEP SAREE P.C,P9970357,B786EFDCF6E752F627F6                                                                                
PKBM LITERAVOKASI,P9997332,BAFB1B8EAA9CA9760A53                                                                                
PKBM TAMEJARRA,P9934330,E80BC3A10F01E2E831D6                                                                                
PKBM PELANGI,P2964713,C659DD67C42F7C8B3AAD                                                                                
PKBM CAHAYA GLOBAL,P9948066,A40BED2B9ACE809321AC                                                                                
PKBM Tunas Bangsa,P2961360,4009318B79EF979B7E74                                                                                
PKBM NAWI,P9996612,8BE651F5F7F71958103E                                                                                
PKBM Hudany,P9970693,D973D334E89494BD36F6                                                                                
PKBM LAMBE FOUNDATION,P9963045,EEAFA9D8FA5FC3DE69EA                                                                                
PKBM MANDIRI,P9926408,41DFFE9CAF137D341799                                                                                
PKBM ANUGERAH,P2965887,F778F59F9B0B47B97F5C                                                                                
PKBM NURUL AKHSAWIYAH,P9908790,A7D4C07CDA8B4FBF78FE                                                                                
PKBM BHAKTI NUSA,P2963658,B780EFC21B91BE93048F                                                                                
PKBM Bina Bersama,P2960251,1C4A6D45C2A630708A34                                                                                
PKBM Qolbu,P2966622,4F4EB9812899F6B99C1C                                                                                
PKBM Eka Bahurui,P2962408,DACFA717BB5085BDBA1A                                                                                
PKBM Pengharapan,P9996692,A44D8BB10BB599247B00                                                                                
PKBM Sinar Nanaet Duabesi,P2960153,99A52562D79055FC0110                                                                                
PKBM DIPO THAMRIN,P9984636,E25B906950F4C9FC54FE                                                                                
PKBM GELORA HARAPAN,P9970453,07BC0BB59E03301846EF                                                                                
PKBM DAARUL QUDDUUS,P2961937,3D90E2D51D39770266E0                                                                                
PKBM DHARMA BHAKTI NAGARI,P9954283,583913D0C0BD75F299B2                                                                                
PKBM MAREN WONDAMA,P9959908,E67DBD8E48EAF08BCE2F                                                                                
PKBM DORO PARONGGE,P2960245,36C76AA01459B343CB2D                                                                                
PKBM KHOIRU UMMAH,P2966322,D5750D8DD7AE93D83A1C                                                                                
PKBM AL HUZAINI,P2962967,59405B43760A2F932815                                                                                
PKBM RIYADUL BAROKAH,P9985096,9DF4E61A955593C508DE                                                                                
PKBM AL HIDAYAH,P2964013,97E2220A7C4D580A3EB6                                                                                
PKBM MANADO CLASSICAL SCHOOL,P9959871,C5EE32BD139865A9B66D                                                                                
PKBM NAHDLATUL FATA,P9984250,49723EEB896365BE3DD9                                                                                
PKBM Pantan Mandiri,P9960051,6B97BC6E285C2FA06A80                                                                                
PKBM HANG TUAH,P9908424,88582BAE5FB41F25A886                                                                                
PKBM SUKAMAJU,P2964477,4CF51E84368572F71298                                                                                
PKBM AL HAMID WANGGE,P9984248,930A9D18C140A5FD3873                                                                                
PKBM YAYASAN DAARUL QURAN WAL QIRAAT NUSANTARA,P9934752,1883ADDD9E8FD1CF628E                                                                                
PKBM DHARMA JATI II,P2966556,25E22EB029211BDAC6B1                                                                                
PKBM ILHAM AS,P9957032,877B77A69E54C703AE64                                                                                
PKBM ANDALAN BANGSA,P9980008,461A0B1A41DF1B081453                                                                                
PKBM KRIDATAMA,P2960999,8EF3F14F68418C40F9B8                                                                                
PKBM Awipo,P2967378,5274E42C3A06812A7CD1                                                                                
PKBM BAITUL AKBAR,P9963128,577ED5679C3313A0326D                                                                                
PKBM SULUH ANAK BANGSA,P9996781,741F9CE5B91253A92511                                                                                
PKBM BAHARI,P2964128,E8FCCCF1185273E3D0E0                                                                                
PKBM Thabasail,P9956841,932F7F0C2C0C5B878B30                                                                                
PKBM KARTINI,P9996759,E19FB2BC670EA2E16210                                                                                
PKBM INSAN CERDAS HAYATUN SUBANG,P9996299,0EE8A90B79352A690EF8                                                                                
PKBM SERASIH,P9962744,C476C57CF9E9D59F9156                                                                                
PKBM Finoriken,P2963279,728CC55254B5EA40BAF9                                                                                
PKBM PEDULI PENDIDIKAN BANTEN,P2962613,4435A8124310462EBE72                                                                                
PKBM BAITUR ROHIM,P9908321,CF3FF76958375808B26A                                                                                
PKBM AL FURQON,P9996333,9DF50659F4969422EE67                                                                                
PKBM ANARVANI,P2965337,9B57B07793004FB8F541                                                                                
PKBM AL AMIN,P9948224,1DBB39970F54459CEDCE                                                                                
PKBM. MEKAR MELATI,P9956916,7C537D7B284642E71FE0                                                                                
PKBM BOIGEDE,P9996821,32D4F3DD394B39BBF69C                                                                                
PKBM ASSOLAHIYAH,P2965541,4295382E1ABC5A6FE056                                                                                
PKBM  CIPTA BAKTI PERSADA,P2961682,E404303E85BE63F9A243                                                                                
PKBM Lestari,P2961973,910E8216461BA19129EC                                                                                
PKBM  YAMETA,P9954373,96894B21976CF50C7722                                                                                
PKBM TRIANA,P9984486,97C8BF00FFA7E1F9DEA3                                                                                
PKBM AL  FURQON,P9970496,3C3316E1515BD484C895                                                                                
PKBM BINA KARYA,P9926427,88F6EEDA2BD8DC48B86B                                                                                
PKBM SUNAN KALIJAGA,P2962943,03C96ECA50ABDBCFFD3C                                                                                
PKBM LINTAS SEKTORAL INDONESIA,P9997185,DB8A087351DC6639FFA0                                                                                
PKBM  ANGGREK,P9957046,5255DCA5F338B21EF198                                                                                
PKBM BINA MULYA,P2963450,CBA0979DB8BCB22C211B                                                                                
PKBM AL BAROQAH,P9934554,C23A275767A9883402B4                                                                                
PKBM FIRIWAGE,P9962948,F737967DC7A169588181                                                                                
PKBM TRI MULYA,P2965938,33C3C4A61A4C69CAD8D2                                                                                
PKBM Temba Ragi,P2965828,48225E585E6CDD7A59A7                                                                                
PKBM BINA SANTANA,P9996540,96CF473B4F98C030EA98                                                                                
PKBM ANANDA,P9997195,7F582A48C3906C8E1923                                                                                
PKBM CITRA,P2964389,D29EAF788E99D89B574C                                                                                
PKBM SALU BULO,P2965135,2A1999AE07D2D6D86BAD                                                                                
PKBM AN-NAJAH,P9984262,0650993AE12D91010F87                                                                                
PKBM MERPATI,P9952641,531214BD560778B312F5                                                                                
PKBM KHOIRUL HUDA,P2967708,D02F3E34E1100E5E123C                                                                                
PKBM TOMPOBULU,P2962149,171B300AC953EC2C67A2                                                                                
PKBM MUTIARA ILMU,P9963145,A481222ADFA71532F012                                                                                
PKBM LAMBUNIK,P2967465,B12E582D1FA68B5D4778                                                                                
PKBM PEMUDA,P9948300,E22563AA45D7AE406C9A                                                                                
PKBM TUNAS BHAKTI,P2970242,4C70FAB0E01CF7C4CB23                                                                                
PKBM NUSANTARA,P2960794,360CAA89F48F135DF9C6                                                                                
PKBM DAMAI MANDIRI,P2970210,D42D7B0EDFDCCC4FAFBD                                                                                
PKBM ABORI,P2966259,A774C113362EE9A3971B                                                                                
PKBM MAWAR SATU,P9926396,22CF1B3F08FC065A80C1                                                                                
PKBM YASIKA,P2966392,FD7DE879D438218608F8                                                                                
PKBM BINA ANAPRASA BUNGA BANGSA,P2961646,1D704C811B59FA7F18E2                                                                                
PKBM BINA CAHYA,P2970310,602657E432172CAF5151                                                                                
