npsn,name,status,grade,district_id,district,regency_id,regency,province_id,province,latitude,longitude
P2964569,PKBM AINUL YAQIN,SWASTA,PKBM,106003,Kec. Jelutung,106000,Kota Jambi,100000,Prov. Jambi,-1.612433,103.664295
P9984686,PKBM BAPTIS KALVARI TONDANO,SWASTA,PKBM,170219,Kec. Tondano Timur,170200,Kab. Minahasa,170000,Prov. Sulawesi Utara,1.3022617,124.9169413
P9996551,PKBM WIRA,SWASTA,PKBM,70130,Kec. Lubuk Pakam,70100,Kab. Deli Serdang,70000,Prov. Sumatera Utara,3.5358357,98.8888194
P9984631,PKBM CITRA PERTIWI,SWASTA,PKBM,200503,Kec. Konda,200500,Kab. Konawe Selatan,200000,Prov. Sulawesi Tenggara,-4.1157373,122.4645131
P2964618,PKBM TUNAS MEKAR,SWASTA,PKBM,36304,Kec. Gajah Mungkur,36300,Kota Semarang,30000,Prov. Jawa Tengah,-7.0117,110.4097
P9952442,PKBM AL GHOFUR SITURAJA,SWASTA,PKBM,21007,Kec. Situraja,21000,Kab. Sumedang,20000,Prov. Jawa Barat,-6.8676,108.0102
P2966654,PKBM As-Samawaat,SWASTA,PKBM,16307,Kec. Mampang Prapatan,16300,Kota Jakarta Selatan,10000,Prov. D.K.I. Jakarta,-6.2619,106.8313
P9948235,PKBM BUKIT WOLIO INDAH,SWASTA,PKBM,206102,Kec. Wolio,206100,Kota Baubau,200000,Prov. Sulawesi Tenggara,-5.4467,122.6172
P2966949,PKBM WIDHYA KUSUMA MANDIRI,SWASTA,PKBM,220507,Kec. Payangan,220500,Kab. Gianyar,220000,Prov. Bali,-8.3225,115.2765
P9959673,PKBM NUR EKA WINANGUN,SWASTA,PKBM,21105,Kec. Pakenjeng,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.4503472,107.7274567
P9908187,PKBM KARYA UMMAT,SWASTA,PKBM,16207,Kec. Cengkareng,16200,Kota Jakarta Barat,10000,Prov. D.K.I. Jakarta,-6.1663,106.7254
P2964721,PKBM HARAPAN BANGSA,SWASTA,PKBM,51409,Kec. Kertosono,51400,Kab. Nganjuk,50000,Prov. Jawa Timur,-7.6009,112.0896
P9984547,PKBM HARAPAN KODINGARENG,SWASTA,PKBM,196015,Kec. Kep. Sangkarrang,196000,Kota Makassar,190000,Prov. Sulawesi Selatan,-5.1321468,119.389742
P9970399,PKBM MAJU,SWASTA,PKBM,66404,Kec. Sultan Daulat,66400,Kota Subulussalam,60000,Prov. Aceh,2.7721266,97.9695492
P2960935,PKBM AL-IKHLAS,SWASTA,PKBM,21615,Kec. Dawuan,21600,Kab. Majalengka,20000,Prov. Jawa Barat,-6.725542,108.214307
P9959775,PKBM PRATAMA,SWASTA,PKBM,70222,Kec. Kutambaru,70200,Kab. Langkat,70000,Prov. Sumatera Utara,3.3775769,98.2571365
P9996851,PKBM TUNAS ILMU,SWASTA,PKBM,30307,Kec. Kalimanah,30300,Kab. Purbalingga,30000,Prov. Jawa Tengah,-7.4356821,109.3400471
P9948364,PKBM PAPUA CERDAS,SWASTA,PKBM,320523,Kec. Masni,320500,Kab. Manokwari,320000,Prov. Papua Barat,-0.7606,133.7277
P9996590,PKBM DEALOVA,SWASTA,PKBM,20703,Kec. Cidaun,20700,Kab. Cianjur,20000,Prov. Jawa Barat,-7.4067007,107.4000354
P2961001,PKBM CIPTA INDONESIA,SWASTA,PKBM,26024,Kec. Sukajadi,26000,Kota Bandung,20000,Prov. Jawa Barat,-6.8972,107.5927
P9934872,PKBM KELAPA MANIS,SWASTA,PKBM,130102,Kec. Pemangkat,130100,Kab. Sambas,130000,Prov. Kalimantan Barat,1.0990736,108.9793986
P9997025,PKBM LIMA DANAU,SWASTA,PKBM,100501,Kec. Gunung Raya,100500,Kab. Kerinci,100000,Prov. Jambi,0,0
P9948272,PKBM RESKI ABADI,SWASTA,PKBM,190507,Kec. Bontoramba,190500,Kab. Jeneponto,190000,Prov. Sulawesi Selatan,-5.5478,119.694
P9996925,PKBM WATO GOKOK,SWASTA,PKBM,240703,Kec. Larantuka,240700,Kab. Flores Timur,240000,Prov. Nusa Tenggara Timur,-8.3468,122.9553
P9970482,PKBM AL UMM BARABAI,SWASTA,PKBM,150605,Kec. Barabai,150600,Kab. Hulu Sungai Tengah,150000,Prov. Kalimantan Selatan,-2.5804319,115.3731776
P2964230,PKBM Kartini,SWASTA,PKBM,26104,Kec. Kota Bogor Tengah,26100,Kota Bogor,20000,Prov. Jawa Barat,-6.5928,106.7885
P9945819,PKBM SATU NUSA,SWASTA,PKBM,120126,Kec. Kalianda,120100,Kab. Lampung Selatan,120000,Prov. Lampung,-5.6625,105.6029
P2966662,PKBM BUSTANUL RAHMAH,SWASTA,PKBM,62004,Kec. Bandar Dua,62000,Kab. Pidie Jaya,60000,Prov. Aceh,5.196545,96.298487
P9947695,PKBM EBENHAIZER,SWASTA,PKBM,240318,Kec. Kot`Olin,240300,Kab. Timor Tengah Selatan,240000,Prov. Nusa Tenggara Timur,-9.9695,124.5064
P2963297,PKBM DARUL ILMI,SWASTA,PKBM,180216,Kec. Sojol,180200,Kab. Donggala,180000,Prov. Sulawesi Tengah,0.4737654,120.0517995
P9908506,PKBM MAWAR MERAH,SWASTA,PKBM,140107,Kec. Basarang,140100,Kab. Kapuas,140000,Prov. Kalimantan Tengah,-2.9709,114.2582
P9934341,PKBM SERUNI,SWASTA,PKBM,52222,Kec. Taman Krocok,52200,Kab. Bondowoso,50000,Prov. Jawa Timur,-7.8566,113.9025
P2964643,PKBM BINAKARYA,SWASTA,PKBM,22315,Kec. Cipeundeuy,22300,Kab. Bandung Barat,20000,Prov. Jawa Barat,-6.6975,107.3653
P9984520,PKBM EMAUS,SWASTA,PKBM,240403,Kec. Kota Kefamenanu,240400,Kab. Timor Tengah Utara,240000,Prov. Nusa Tenggara Timur,-9.4543266,124.4758305
P2965561,PKBM Palili,SWASTA,PKBM,330314,Kec. Tapango,330300,Kab. Polewali Mandar,330000,Prov. Sulawesi Barat,-3.3168,119.2427
P2962655,PKBM AL-FURQON,SWASTA,PKBM,230704,Kec. Brang Rea,230700,Kab. Sumbawa Barat,230000,Prov. Nusa Tenggara Barat,-8.7196,116.9178
P9996427,PKBM ANUGRAH,SWASTA,PKBM,200702,Kec. Kabaena Timur,200700,Kab. Bombana,200000,Prov. Sulawesi Tenggara,-5.2585,122.0366
P9970592,PKBM AZ-ZAHRA SONOMARTANI,SWASTA,PKBM,72506,Kec. Kualuh Hulu,72500,Kab. Labuhan Batu Utara,70000,Prov. Sumatera Utara,2.5868617,99.7453125
P9926531,PKBM PUCUK KEMIRI,SWASTA,PKBM,330101,Kec. Tapalang,330100,Kab. Mamuju,330000,Prov. Sulawesi Barat,-2.849039,118.9505758
P2961081,PKBM Citra Bangsa,SWASTA,PKBM,26015,Kec. Kiaracondong,26000,Kota Bandung,20000,Prov. Jawa Barat,-6.923067,107.652885
P9997004,PKBM MACORA,SWASTA,PKBM,190404,Kec. Polombangkeng Utara,190400,Kab. Takalar,190000,Prov. Sulawesi Selatan,0,0
P9934657,PKBM BATIWAKKAL,SWASTA,PKBM,160306,Kec. Tanjung Redeb,160300,Kab. Berau,160000,Prov. Kalimantan Timur,2.1600912,117.4995303
P9970021,PKBM AL-MUNAWWARAH,SWASTA,PKBM,201601,Kec. Lakudo,201600,Kab. Buton Tengah,200000,Prov. Sulawesi Tenggara,-5.3700754,122.5543768
P9996339,PKBM AR-RAUDLOTUL MUNAWWAROH,SWASTA,PKBM,50609,Kec. Plumpang,50600,Kab. Tuban,50000,Prov. Jawa Timur,-7.0314,112.0997
P2962417,PKBM BHAKTI BANGSA,SWASTA,PKBM,110371,Kec. Baturaja Timur,110300,Kab. Ogan Komering Ulu,110000,Prov. Sumatera Selatan,-4.126,104.1809
P9996510,PKBM HOME SCHOOLING BEBITA,SWASTA,PKBM,16402,Kec. Ciracas,16400,Kota Jakarta Timur,10000,Prov. D.K.I. Jakarta,-6.3405927,106.8872045
P2963284,PKBM TIRTO AJI,SWASTA,PKBM,32802,Kec. Bumijawa,32800,Kab. Tegal,30000,Prov. Jawa Tengah,-7.2005,109.153
P9963161,PKBM TUNAS BANGSA,SWASTA,PKBM,32610,Kec. Sragi,32600,Kab. Pekalongan,30000,Prov. Jawa Tengah,-6.9508814,109.5343549
P2964318,PKBM KENCANA,SWASTA,PKBM,22309,Kec. Padalarang,22300,Kab. Bandung Barat,20000,Prov. Jawa Barat,-6.8401594,107.4804789
P9962696,PKBM CENDANA,SWASTA,PKBM,230212,Kec. Praya Tengah,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,-8.705196,116.305605
P2961008,PKBM GUNA PERSADA,SWASTA,PKBM,26024,Kec. Sukajadi,26000,Kota Bandung,20000,Prov. Jawa Barat,-6.8840892,107.5790235
P9934862,PKBM MATTIROWALIE,SWASTA,PKBM,191109,Kec. Kindang,191100,Kab. Bulukumba,190000,Prov. Sulawesi Selatan,-5.4627,120.1338
P9908264,PKBM MITRA HARAPAN,SWASTA,PKBM,32205,Kec. Pabelan,32200,Kab. Semarang,30000,Prov. Jawa Tengah,-7.2614102,110.5295349
P2967412,PKBM KONDANU,SWASTA,PKBM,251812,Kec. Konda,251800,Kab. Tolikara,250000,Prov. Papua,-3.5811,138.7269
P2966735,PKBM KI HAJAR DEWANTARA,SWASTA,PKBM,56802,Kec. Junrejo,56800,Kota Batu,50000,Prov. Jawa Timur,-7.9086,112.5475
P9934639,PKBM NURRAHMAH,SWASTA,PKBM,230208,Kec. Pringgarata,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,-8.5969,116.268
P9948101,PKBM INSAN CITA PANDRIANA,SWASTA,PKBM,21139,Kec. Tarogong Kaler,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.1916,107.8782
P9956803,PKBM Sam Ratulangi Paal Dua,SWASTA,PKBM,176010,Kec. Paal Dua,176000,Kota Manado,170000,Prov. Sulawesi Utara,1.5048,124.8856
P9970023,PKBM. Sivia Patuju,SWASTA,PKBM,180901,Kec. Tojo,180900,Kab. Tojo Una-Una,180000,Prov. Sulawesi Tengah,-1.4219144,121.2018803
P9996574,PKBM AL GHIFARY,SWASTA,PKBM,21023,Kec. Pamulihan,21000,Kab. Sumedang,20000,Prov. Jawa Barat,-6.8761633,107.8117256
P9945681,PKBM ANAK NEGERI,SWASTA,PKBM,60310,Kec. Baktiya,60300,Kab. Aceh Utara,60000,Prov. Aceh,5.127285,97.443817
P2966525,PKBM HARAPAN,SWASTA,PKBM,51906,Kec. Pasrepan,51900,Kab. Pasuruan,50000,Prov. Jawa Timur,-7.7391,112.9101
P9984352,PKBM ANUGRAH ILAHI,SWASTA,PKBM,52808,Kec. Lenteng,52800,Kab. Sumenep,50000,Prov. Jawa Timur,-7.0558119,113.786784
P2962169,PKBM SEJAHTERA,SWASTA,PKBM,191208,Kec. Bulupoddo,191200,Kab. Sinjai,190000,Prov. Sulawesi Selatan,-5.1113,120.1468
P9947924,PKBM WIJAYA KUSUMA,SWASTA,PKBM,46004,Kec. Umbulharjo,46000,Kota Yogyakarta,40000,Prov. D.I. Yogyakarta,-7.8259,110.4
P9908486,PKBM AINUL YAQIN,SWASTA,PKBM,131304,Kec. Sungai Ambawang,131300,Kab. Kuburaya,130000,Prov. Kalimantan Barat,-0.0397875,109.4743693
P2962052,PKBM RAHARJO,SWASTA,PKBM,51011,Kec. Maospati,51000,Kab. Magetan,50000,Prov. Jawa Timur,-7.6158,111.4437
P2962051,PKBM ANUGERAH,SWASTA,PKBM,51003,Kec. Lembeyan,51000,Kab. Magetan,50000,Prov. Jawa Timur,-7.7554,111.3767
P9980070,PKBM DARUL ULUM,SWASTA,PKBM,30416,Kec. Batur,30400,Kab. Banjarnegara,30000,Prov. Jawa Tengah,-7.2190852,109.8276884
P9970596,PKBM AS-SALAM,SWASTA,PKBM,52515,Kec. Sempu,52500,Kab. Banyuwangi,50000,Prov. Jawa Timur,-8.2941011,114.1528949
P9996139,PKBM KARAMA SUKMA,SWASTA,PKBM,26602,Kec. Pancoran Mas,26600,Kota Depok,20000,Prov. Jawa Barat,-6.3813779,106.7990531
P9970358,PKBM MUHAMMADIYAH CEMPAKA PUTIH,SWASTA,PKBM,16005,Kec. Cempaka Putih,16000,Kota Jakarta Pusat,10000,Prov. D.K.I. Jakarta,-6.1859823,106.8672396
P9984896,PKBM. LUGINA INDRAMAYU,SWASTA,PKBM,21829,Kec. Pasekan,21800,Kab. Indramayu,20000,Prov. Jawa Barat,-6.2691477,108.3302111
P9970487,PKBM UHIBBU UMMI,SWASTA,PKBM,80311,Kec. Akabiluru,80300,Kab. Lima Puluh Koto,80000,Prov. Sumatera Barat,-0.1863757,100.4769295
P9952464,PKBM Bina Karya,SWASTA,PKBM,180318,Kec. Poso Pesisir Utara,180300,Kab. Poso,180000,Prov. Sulawesi Tengah,-1.2568,120.5828
P9960025,PKBM HAMRIYANI,SWASTA,PKBM,191506,Kec. Maritengae,191500,Kab. Sidenreng Rappang,190000,Prov. Sulawesi Selatan,-3.9249767,119.8148908
P2966608,PKBM 11 Manggarai,NEGERI,PKBM,16309,Kec. Tebet,16300,Kota Jakarta Selatan,10000,Prov. D.K.I. Jakarta,-6.2124,106.8683
P9970274,PKBM AL-ISTIQAMATUDDIN,SWASTA,PKBM,60608,Kec. Kaway XVI,60600,Kab. Aceh Barat,60000,Prov. Aceh,4.2988845,96.2375274
P9984747,PKBM M ALFHATHAN,SWASTA,PKBM,111302,Kec. Rawas Ulu,111300,Kab. Musi Rawas Utara,110000,Prov. Sumatera Selatan,-2.6366446,102.7078109
P9947687,PKBM DHARMA BAKTI,SWASTA,PKBM,150812,Kec. Bintang Ara,150800,Kab. Tabalong,150000,Prov. Kalimantan Selatan,-1.9418,115.4371
P9954151,PKBM SALSABILAH,SWASTA,PKBM,196007,Kec. Bontoala,196000,Kota Makassar,190000,Prov. Sulawesi Selatan,-5.1197,119.4218
P9908796,PKBM TUNAS MUDA,SWASTA,PKBM,90514,Kec. Pelangiran,90500,Kab. Indragiri Hilir,90000,Prov. Riau,0.2427,103.3911
P9948378,PKBM NURUL IKHSAN,SWASTA,PKBM,21106,Kec. Cikelet,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.5365,107.7041
P2960311,PKBM PEDULI ANAK BANGSA,SWASTA,PKBM,26017,Kec. Sumur Bandung,26000,Kota Bandung,20000,Prov. Jawa Barat,-6.9131675,107.6114143
P2967268,PKBM Warrahmah,SWASTA,PKBM,156003,Kec. Banjarmasin Barat,156000,Kota Banjarmasin,150000,Prov. Kalimantan Selatan,-3.3087032,114.5768064
P2964468,PKBM HARAPAN KITA,SWASTA,PKBM,200229,Kec. Lasalepa,200200,Kab. Muna,200000,Prov. Sulawesi Tenggara,-4.7116,122.6938
P9996255,PKBM NURUL JANNAH,SWASTA,PKBM,21910,Kec. Pabuaran,21900,Kab. Subang,20000,Prov. Jawa Barat,-6.4392,107.5761
P9948149,PKBM SEPAKAT,SWASTA,PKBM,150811,Kec. Jaro,150800,Kab. Tabalong,150000,Prov. Kalimantan Selatan,-2.1092749,115.5364673
P2970327,PKBM MULTISARI,SWASTA,PKBM,21608,Kec. Cigasong,21600,Kab. Majalengka,20000,Prov. Jawa Barat,-6.8238,108.2545
P9952836,PKBM Anim Waninggap Nanggo,SWASTA,PKBM,250704,Kec. Merauke,250700,Kab. Merauke,250000,Prov. Papua,-8.4840438,140.3975878
P2964805,PKBM POHINTUWU RAMPI,SWASTA,PKBM,192417,Kec. Rampi,192400,Kab. Luwu Utara,190000,Prov. Sulawesi Selatan,-2.4516,120.3494
P9997099,PKBM ELANG MUDA DITEPI BARAT,SWASTA,PKBM,111301,Kec. Rupit,111300,Kab. Musi Rawas Utara,110000,Prov. Sumatera Selatan,0,0
P9997374,PKBM MAULIN ZEDA ,SWASTA,PKBM,126013,Kec. Sukabumi,126000,Kota Bandar Lampung,120000,Prov. Lampung,0,0
P2963568,PKBM EMPHATY,SWASTA,PKBM,76010,Kec. Medan Selayang,76000,Kota Medan,70000,Prov. Sumatera Utara,3.5452634,98.6551188
P9908661,PKBM AN-NADHIF,SWASTA,PKBM,280408,Kec. Cikeusal,280400,Kab. Serang,280000,Prov. Banten,-6.2008,106.2533
P2964889,PKBM KHARISMA,SWASTA,PKBM,51706,Kec. Pule,51700,Kab. Trenggalek,50000,Prov. Jawa Timur,-8.0801,111.6014
P9980059,PKBM AR RASYID,SWASTA,PKBM,80105,Kec. IV Koto,80100,Kab. Agam,80000,Prov. Sumatera Barat,-0.3364,100.3249
P9959867,PKBM TABINA UMAT,SWASTA,PKBM,61705,Kec. Kuala Batee,61700,Kab. Aceh Barat Daya,60000,Prov. Aceh,3.8297158,96.7931045
P2960471,PKBM NUSANTARA,SWASTA,PKBM,51609,Kec. Ngunut,51600,Kab. Tulungagung,50000,Prov. Jawa Timur,-8.1104955,111.979782
P9984667,PKBM CAHAYA SUNNAH,SWASTA,PKBM,20518,Kec. Cileungsi,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.3959,106.9591
P9934394,PKBM SURYA ANUGRAH,SWASTA,PKBM,200507,Kec. Landono,200500,Kab. Konawe Selatan,200000,Prov. Sulawesi Tenggara,-4.1255,122.3498
P9948473,PKBM CAKRAWALA,SWASTA,PKBM,230602,Kec. Bolo,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,-8.4972,118.6398
P9947909,PKBM Telago Betuah,SWASTA,PKBM,100505,Kec. Sitinjau Laut,100500,Kab. Kerinci,100000,Prov. Jambi,-2.0398,101.4974
P2963891,PKBM YAYASAN MANDIRI SEJAHTERA,SWASTA,PKBM,22209,Kec. Babelan,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.1251,107.0604
P2966272,PKBM CAHAYA,SWASTA,PKBM,72109,Kec. Sei Rampah,72100,Kab. Serdang Bedagai,70000,Prov. Sumatera Utara,3.484,99.1426
P2964946,PKBM ANANDA,SWASTA,PKBM,80407,Kec. Lembang Jaya,80400,Kab. Solok,80000,Prov. Sumatera Barat,-0.9572687,100.739327
P2966108,PKBM BINA WARGA,SWASTA,PKBM,286102,Kec. Cipondoh,286100,Kota Tangerang,280000,Prov. Banten,-6.1965,106.6627
P9908774,PKBM PEMATANG PUDU,SWASTA,PKBM,90201,Kec. Mandau,90200,Kab. Bengkalis,90000,Prov. Riau,1.333256,101.2673267
P9956878,PKBM DIKNAKER,SWASTA,PKBM,80604,Kec. Linggo Saribaganti,80600,Kab. Pesisir Selatan,80000,Prov. Sumatera Barat,-1.8706,100.8833
P9934793,PKBM RANGGAWULUNG,SWASTA,PKBM,20805,Kec. Kertasari,20800,Kab. Bandung,20000,Prov. Jawa Barat,-7.1646,107.688
P2965773,PKBM Mutiara,SWASTA,PKBM,300505,Kec. Tolinggula,300500,Kab. Gorontalo Utara,300000,Prov. Gorontalo,1.0287,122.2046
P9908305,PKBM SAKINAH,SWASTA,PKBM,52110,Kec. Lumajang,52100,Kab. Lumajang,50000,Prov. Jawa Timur,-8.1367,113.2234
P9984981,PKBM AR ROFIAH,SWASTA,PKBM,26511,Kec. Mustika Jaya,26500,Kota Bekasi,20000,Prov. Jawa Barat,-6.2966,107.0319
P9934483,PKBM WERE MANDIRI,SWASTA,PKBM,270203,Kec. Weda,270200,Kab. Halmahera Tengah,270000,Prov. Maluku Utara,0.401,127.841
P9926389,PKBM MELATI,SWASTA,PKBM,32706,Kec. Bantarbolang,32700,Kab. Pemalang,30000,Prov. Jawa Tengah,-7.0353771,109.3887131
P2964446,PKBM CAHAYA REJEKI,SWASTA,PKBM,36105,Kec. Banjarsari,36100,Kota Surakarta,30000,Prov. Jawa Tengah,-7.53581,110.8035033
P9996974,PKBM THOMAS MORE HOMESCHOOLING PUNCAK PERMAI,SWASTA,PKBM,56016,Kec. Sukomanunggal,56000,Kota Surabaya,50000,Prov. Jawa Timur,0,0
P2962993,PKBM WIDYA MANDIRI,SWASTA,PKBM,21014,Kec. Conggeang,21000,Kab. Sumedang,20000,Prov. Jawa Barat,-6.7410283,108.0107207
P2960727,PKBM Ar Rahman,SWASTA,PKBM,20524,Kec. Parung,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.4315105,106.7065418
P9997407,PKBM BANGKIT MUNGGARAN,SWASTA,PKBM,20705,Kec. Cibinong,20700,Kab. Cianjur,20000,Prov. Jawa Barat,0,0
P9952548,PKBM ARIF AL - AMIN,SWASTA,PKBM,72410,Kec. Barumun Selatan,72400,Kab. Padang Lawas,70000,Prov. Sumatera Utara,1.0346762,99.7659675
P9996663,PKBM AL KAROMAH,SWASTA,PKBM,32911,Kec. Tanjung,32900,Kab. Brebes,30000,Prov. Jawa Tengah,-6.904175,108.8044632
P9996762,PKBM NUSA IRIANI,SWASTA,PKBM,250704,Kec. Merauke,250700,Kab. Merauke,250000,Prov. Papua,-8.4773516,140.3957944
P9926372,PKBM BINA KARYA,SWASTA,PKBM,31501,Kec. Kedungjati,31500,Kab. Grobogan,30000,Prov. Jawa Tengah,-7.1372,110.6746
P2962076,PKBM KUSUMA BHAKTI,SWASTA,PKBM,31415,Kec. Sumberlawang,31400,Kab. Sragen,30000,Prov. Jawa Tengah,-7.334476,110.846624
P9997322,PKBM DIGY HOMESCHOOLING,SWASTA,PKBM,26017,Kec. Sumur Bandung,26000,Kota Bandung,20000,Prov. Jawa Barat,-6.9193,107.6143
P9954162,PKBM ROASRO,SWASTA,PKBM,76002,Kec. Medan Johor,76000,Kota Medan,70000,Prov. Sumatera Utara,3.5507,98.6611
P9968066,PKBM PALAMATRA,SWASTA,PKBM,21431,Kec. Sukamantri,21400,Kab. Ciamis,20000,Prov. Jawa Barat,-7.0864,108.2975
P9948508,PKBM PAPUA KASIH,SWASTA,PKBM,320523,Kec. Masni,320500,Kab. Manokwari,320000,Prov. Papua Barat,-0.8577024,133.7536983
P2970233,PKBM NGUDI KAWRUH,SWASTA,PKBM,30116,Kec. Adipala,30100,Kab. Cilacap,30000,Prov. Jawa Tengah,-7.6750204,109.1639133
P9948396,PKBM Farihunnada,SWASTA,PKBM,116202,Kec. Lubuk Linggau Timur I,116200,Kota Lubuk Linggau,110000,Prov. Sumatera Selatan,-3.2862684,102.9091432
P9970204,PKBM MIFTAHUL KHOIR,SWASTA,PKBM,110801,Kec. Martapura,110800,Kab. Ogan Komering Ulu Timur,110000,Prov. Sumatera Selatan,-4.3847,104.3354
P2965673,PKBM LEMBAGA ZUMALI,SWASTA,PKBM,71718,Kec. Fanayama,71700,Kab. Nias Selatan,70000,Prov. Sumatera Utara,0.6268,97.764
P9908236,PKBM MANDIRI,SWASTA,PKBM,32917,Kec. Brebes,32900,Kab. Brebes,30000,Prov. Jawa Tengah,-6.8485,109.0469
P2964510,PKBM Bina Pandu Mandiri,SWASTA,PKBM,21421,Kec. Ciamis,21400,Kab. Ciamis,20000,Prov. Jawa Barat,-7.3258,108.3671
P9959727,PKBM Bareta,SWASTA,PKBM,176004,Kec. Mapanget,176000,Kota Manado,170000,Prov. Sulawesi Utara,1.5331916,124.8859027
P2970231,PKBM AZ-ZAHRA,SWASTA,PKBM,31613,Kec. Japah,31600,Kab. Blora,30000,Prov. Jawa Tengah,-6.9567,111.2967
P9997320,PKBM MADANIA GROW UP,SWASTA,PKBM,40113,Kec. Banguntapan,40100,Kab. Bantul,40000,Prov. D.I. Yogyakarta,0,0
P9960023,PKBM KHANZA,SWASTA,PKBM,140608,Kec. Katingan Tengah,140600,Kab. Katingan,140000,Prov. Kalimantan Tengah,-1.4427068,112.9501379
P2961300,PKBM INSAN CENDEKIA,SWASTA,PKBM,52014,Kec. Besuk,52000,Kab. Probolinggo,50000,Prov. Jawa Timur,-7.7548,113.5
P2960053,PKBM CERIA,SWASTA,PKBM,150902,Kec. Pulau Laut Barat,150900,Kab. Kotabaru,150000,Prov. Kalimantan Selatan,-3.8856,116.1001
P2967629,PKBM ABDI PRATAMA,SWASTA,PKBM,51831,Kec. Pujon,51800,Kab. Malang,50000,Prov. Jawa Timur,-7.8289,112.4685
P9960030,PKBM MADU MITRA,SWASTA,PKBM,21823,Kec. Arahan,21800,Kab. Indramayu,20000,Prov. Jawa Barat,-6.3583767,108.2266123
P9954284,PKBM NURUL YAQIN,SWASTA,PKBM,80519,Kec. VI Lingkung,80500,Kab. Padang Pariaman,80000,Prov. Sumatera Barat,-0.6478,100.2745
P9926482,PKBM FLAMBOYAN,SWASTA,PKBM,300106,Kec. Paguyaman,300100,Kab. Boalemo,300000,Prov. Gorontalo,0.632595,122.573151
P9934882,PKBM SASANGGA BANUA,SWASTA,PKBM,150401,Kec. Binuang,150400,Kab. Tapin,150000,Prov. Kalimantan Selatan,-3.1027,115.0971
P9997308,PKBM WARDAYA SCHOOL,SWASTA,PKBM,16204,Kec. Grogol Petamburan,16200,Kota Jakarta Barat,10000,Prov. D.K.I. Jakarta,0,0
P9984510,PKBM ALMAR,SWASTA,PKBM,61504,Kec. Seunagan,61500,Kab. Nagan Raya,60000,Prov. Aceh,4.2013417,96.2977529
P9997341,PKBM HIDAYATUL ULUM ASYIFA,SWASTA,PKBM,21120,Kec. Karangpawitan,21100,Kab. Garut,20000,Prov. Jawa Barat,0,0
P9970633,PKBM ANGGREK,SWASTA,PKBM,130208,Kec. Siantan,130200,Kab. Mempawah,130000,Prov. Kalimantan Barat,0.0784046,109.3050013
P2970218,PKBM BETESDA,SWASTA,PKBM,253003,Kec. Tiom,253000,Kab. Lanny Jaya,250000,Prov. Papua,-3.9155067,138.4582917
P2960702,PKBM Pelita Bangsa,SWASTA,PKBM,20502,Kec. Leuwiliang,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.570359,106.6331183
P2963291,PKBM SUMBER ILMU,SWASTA,PKBM,32812,Kec. Adiwerna,32800,Kab. Tegal,30000,Prov. Jawa Tengah,-6.9284,109.1347
P2963506,PKBM AS SYAR`IYAH,SWASTA,PKBM,150609,Kec. Batang Alai Utara,150600,Kab. Hulu Sungai Tengah,150000,Prov. Kalimantan Selatan,-2.485,115.4415
P2964448,PKBM DIAN,SWASTA,PKBM,36103,Kec. Pasarkliwon,36100,Kota Surakarta,30000,Prov. Jawa Tengah,-7.5792433,110.8331616
P9984369,PKBM ARZETTI,SWASTA,PKBM,191506,Kec. Maritengae,191500,Kab. Sidenreng Rappang,190000,Prov. Sulawesi Selatan,-3.8772721,119.8346925
P9934717,PKBM MARANNU,SWASTA,PKBM,200814,Kec. Tiwu,200800,Kab. Kolaka Utara,200000,Prov. Sulawesi Tenggara,-3.3519,120.9546
P9959679,PKBM LIWAGEN,SWASTA,PKBM,250843,Kec. Asolokobal,250800,Kab. Jaya Wijaya,250000,Prov. Papua,-4.1424395,138.9461887
P2961778,PKBM AMRIH RAHARJO,SWASTA,PKBM,40410,Kec. Nanggulan,40400,Kab. Kulon Progo,40000,Prov. D.I. Yogyakarta,-7.8034,110.1754
P9908269,PKBM SANGGAR ANAK ALAM,SWASTA,PKBM,40115,Kec. Kasihan,40100,Kab. Bantul,40000,Prov. D.I. Yogyakarta,-7.8158,110.3425
P9996135,PKBM AL-BIRUNI,SWASTA,PKBM,200811,Kec. Pakue Utara,200800,Kab. Kolaka Utara,200000,Prov. Sulawesi Tenggara,-3.2262773,121.4287351
P9996729,PKBM ANNISAK,SWASTA,PKBM,80213,Kec. Rao,80200,Kab. Pasaman,80000,Prov. Sumatera Barat,0.5537602,99.9647992
P9970143,PKBM BINA WARGA,SWASTA,PKBM,22118,Kec. Tirtajaya,22100,Kab. Karawang,20000,Prov. Jawa Barat,-6.0709,107.2534
P9996380,PKBM PUTRI PERTIWI,SWASTA,PKBM,21103,Kec. Bungbulang,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.4408,107.5895
