nama_sekolah,npsn,sekolah_id_enkrip
SLB HARAPAN BUNDA,20561462,4D10A6A4E9688B2C6801                                                                                
SLB BC MANUNGGAL BHAKTI,20223825,3C299E1418B0359583B7                                                                                
SLB KHUSUS AUTIS PERMATA HATI,69761823,FFA2AC74278FA5D2EEAF                                                                                
SLB MANDIRI PUTRA,69984839,F9B93BAA7268FF3F89E4                                                                                
SLB N SLAWI,20325655,BB239F8C5FEE8A97ABF0                                                                                
SLB C BHAKTI LUHUR,20106227,E0A38BCC707B61C02C62                                                                                
SLB BERKAH ANISA,69892365,89B30A9C1BB5EE79FB2D                                                                                
SLB SUNAR AJI,69984103,12DB3AEF815929C4EBE5                                                                                
SLB B-C Bina Karya Insani,20112504,31E9AA96A8315F397A14                                                                                
SLBN SAMBIREJO,20514050,4E52D6DECD7B8F6A1EF1                                                                                
SLB NEGERI OELMASI,50306447,5A19C67EA058858F6EAB                                                                                
SLB NEGERI TOILI,69973339,7511020431A1A8E55824                                                                                
SLB PK HEPHATA,10214758,A3B617022ABD845A68F1                                                                                
SLB CATUR BINA BANGSA,69827640,277363AC07BA2CD60D63                                                                                
SLB A PAYAKUMBUH,69867923,C5BE38D81D11F7E63F52                                                                                
SLB INSAN MANDIRI DEPOK,20267204,05929AA3A2B3A8DBB3F0                                                                                
SLB DENIR BHAKTI,69946437,9C861AD24538DFAD833B                                                                                
SLB AMANAH KAWALI,20263115,D4489A605D903A6993F1                                                                                
SLB.NEGERI BAITANG,69942465,73DC0268E6D5384BFEF1                                                                                
SLB YKS 3,20258492,0EEB292F5020EDD01557                                                                                
SLB AUTIS HARAPAN BUNDA,10304762,287A6DC3565FC6C98B1C                                                                                
SLB C HOSANA TENTENA,40201334,7B7A2AB32C93D6D68E7A                                                                                
SLB C THIAFIN MANDIRI,10648261,3C0D1BA59E03C959C023                                                                                
SLB BINA ANAK SHOLEH,20409882,91568F328597134AF0C5                                                                                
SLB NEGERI 1 SAMBIROTO NGAWI,20508668,35C6E0BA830C3F0D15A6                                                                                
SLB BINA HARAPAN,20570654,961195A9FE00F3F06B59                                                                                
SLB ABC MUHAMMADIYAH BANJARSARI,20258211,A94937C9E77914A0CC50                                                                                
SKH NEGERI 01 KOTA CILEGON,69994894,1E96B191B0FB8EFEDD7C                                                                                
SLB NEGERI MANDIRAJA,20304587,78C2EAE0614ACF3CC01C                                                                                
SLB-CD YPAC Banda Aceh,10107304,BA2E8B17B21CB2D713B1                                                                                
SLB N KETAPANG,30112582,72EE52A30659F6BE07A6                                                                                
SLB-C PUSPA MENTARI,20258172,965C5ADC75A3E426BB41                                                                                
SLB PGRI AMONG PUTRA,20515453,E4BAC43C4EDFAFC787D2                                                                                
SLB C1 YPAC PALEMBANG,10604004,D242CD78B5D083A2535A                                                                                
SLBN 1 PARIAMAN,10310695,C1285F3D85A9A5E2418C                                                                                
SLB-C,D YPAC SEMARANG,20331947,CF5FF97778C8648E17D5                                                                                
SLBS LUMIN ALISA,69764537,2447C236817633157A34                                                                                
SLB AUTIS BIMA PARIAMAN,10310879,DF2458EE05F56E8B7FDC                                                                                
SLB C TUNAS HARAPAN KARAWANG,20217782,F5893C3EB96F048CD99D                                                                                
SLB PGRI PURWODADI,69929277,D3CF477EAF970DE8C5BE                                                                                
SLB MUHAMMADIYAH,40318330,A5C863F30D6F631E77DE                                                                                
SLB AUTIS BUNDA,69755669,3E4DFCD6CFAC46DAFA43                                                                                
SLB MEKAR SARI 1,20271748,CB4FDD00BBE862218774                                                                                
SLB NEGERI LOLAK,69901084,E29114667C0C64234C78                                                                                
SLB NEGERI KARIMUN,11002434,734410A4D944138D1596                                                                                
SLBN-B SUMEDANG,20235576,71E77139C57C6612C59E                                                                                
SLBS FIIHA MUSTOFA,69984216,66FE8C04A345C9F3C5B0                                                                                
SLB YPK,30404465,4669E69E028A985FDC75                                                                                
SLB  SETIA BAKTI,69949024,64B1145766424DDD32D7                                                                                
SLB BAITURRAHMAN CISAGA,20263116,6AB2F83359E47B1D19FA                                                                                
SLB C YPALB PERWARI KUNINGAN,20256803,E310F1861A507E0D4D26                                                                                
SLB A & A+ (GANDA) ELSAFAN,69980380,9389684F100AD1E08572                                                                                
SLB MUTIARA KASIH,69774828,4129C71DE084A3992ED0                                                                                
SLB NEGERI 1 NANGA BULIK ,69755163,F4F1365C90799444207E                                                                                
SLB BINAR TARUSAN,10308078,624877733F648F0A0C01                                                                                
SLB NEGERI MALUNDA,40605479,2CED0AC2EA715150841D                                                                                
SLB AUTISCARE,10310499,343393A629B721794B8E                                                                                
SLB-C DHARMA PENDIDIKAN,20501897,A7EBA95FA5F0D1A9D8D0                                                                                
SLB NEGERI TEMANGGUNG,20321273,8137903C69B5BBA08D0F                                                                                
SLB NEGERI HALMAHERA BARAT  ,69786657,7D780F87752B9C5B3BEA                                                                                
SLB  ABCD INSAN MANDIRI,40402947,962B803784661EE1AE76                                                                                
SLBN 1 PAREPARE,40307723,71DF7D6A89B873D7F9AD                                                                                
SLB GROWING HOPE,10816216,107415D21D3C4B7923EB                                                                                
SLB-B KARYA MURNI RUTENG,50307944,65FA7892EBF94A24C781                                                                                
SLB SOLALIN,20280590,213F1664424D11CCDB89                                                                                
SLB AL AZHAR,20501876,76E515F117A59609E64E                                                                                
SLB MARKUS MEDAN,10259460,936148FD9E41AD566CE1                                                                                
SKH ATH-THOHARIYYAH 2,69786959,02F4F47670F1FE466FF4                                                                                
SLB PUTRA PASUNDAN 2,60724654,A95BE6132E1E6802A7DB                                                                                
SLB AL-MA RIFAH,20268277,31E889ACCCD5DAC47E63                                                                                
SLB PELANGI LOMBOKCARE,69793014,62446A0282946FB7230F                                                                                
SLB Siti Hajar ,20566302,809290A199C288ADC636                                                                                
SLB ABCD KURNIA ASIH,20503608,8DA16711193A6A4E999F                                                                                
SLBN 1 JENEPONTO,40302017,219200C6EA1ECF367DBB                                                                                
SKH KEKERABATAN,69759168,D8E2A7361371648D2294                                                                                
SLB BUNDA ZIKRILLAH,69786955,D1FB338954BF39775C07                                                                                
SLB YPP BAJENG RAYA,40301122,669F8EE0D53E7DDF194F                                                                                
SLB PANAM MULIA,10495233,9C3FFB7EFB60469B3A99                                                                                
SLB NEGERI SURAKARTA,20327956,D5B3AA303D47238FF7A7                                                                                
SLB B KARNNAMANOHARA,20400860,1E0CAB8B2B485C0A0207                                                                                
SLB C SUKAPURA,20219811,967964C90FEB8A555D37                                                                                
SLB PGRI GONDANG TULUNGAGUNG,20515478,FC2BFDFFCC505B22722D                                                                                
SLB KRIDA MULIA 1,20407439,9D9509CCF064A19735A4                                                                                
SLB ABCDE CAHAYA KONKEP,69992667,217901D14A78D4235D4A                                                                                
SLB NEGERI TENGGARONG,30404641,398B597694F3C5CCA3BE                                                                                
SLB C YPAC PALEMBANG,10604005,D126D05E76587338F3CA                                                                                
SLB ABCD KUNCUP MAS BANYUMAS,20330395,45F50BCDD0DE6EFF9171                                                                                
SLB Maitri School,69994900,C28E4D62BC466B93B85F                                                                                
SLB BAKTI,10307639,4A2CEB9E10B8C91311F7                                                                                
SLB PELITA KASIH,69922550,691D2AF6435B1B4C8749                                                                                
SLB Negeri Grobogan,20341502,024C3685BD1D90793D1A                                                                                
SLBS B-F MANDARA KENDARI,40403980,D6B2AFD716265F850171                                                                                
SLBN Sukapura,20219863,243E8A8476D75659B578                                                                                
SKh Mustika Tigaraksa,69974454,1BA8F6FB4A5FE35C3905                                                                                
SLBN B PEMBINA TINGKAT PROVINSI JAWA BARAT,20235575,5A3DAA866F4AFF3D9FC5                                                                                
SLB NEGERI BOGOR,20230406,622CEC0E7529E75CDFE1                                                                                
SLB BC YPLAB CIBADUYUT,20280596,8E6396ED22D761CD1E83                                                                                
SLBN 1 PADANG,10307647,E3D50B4A6B40052ED7B9                                                                                
SLB NEGERI CILACAP,20300782,130C9F6AD6B356180235                                                                                
SLB PGRI,20531143,6F7339C7C489CCFDF125                                                                                
SLB B YPLB DANYANG PURWODADI,20341503,656CD7E259330D19C33D                                                                                
SLBN 2 KENDARI,69892400,1B713744126B02F875C3                                                                                
SLB AUTISMA PERMATA BUNDA,10307566,C1ABEC402E106901FFCD                                                                                
SLB NEGERI WIDI ASIH,20258272,49ADE833C99FAFEB80CE                                                                                
SLB THIMONINIGHO,40404114,7E15A7C91AFF45DC08C5                                                                                
SLB TAMA KABULLAH LESTARI,69975620,6E4EC49B6EB0500A8B7A                                                                                
SLB MIFTAHUL FALAH,20259611,214511E6897A0FDA614E                                                                                
SLBN BANDARAN III,20519542,C6684B7D9D9C1447AFD4                                                                                
SLBN PEMBINA BENER MERIAH,10107207,4A2190FF675EEFFE3708                                                                                
SLB Laung Tuhup,69961388,C92AC7025FBFDADA6F43                                                                                
SLBN SAROLANGUN,10505138,68543B2B3DE8EDBCB976                                                                                
SLB MARSUDI PUTRA 1,20400156,989B70B3CA0788FD2A81                                                                                
SLB AGCA CENTER,69757478,D5A1AE2044E05EC71DB8                                                                                
SLB G YBMU BALEENDAH,20259623,CEB1317F4EB9235603A4                                                                                
SLB SWASTA MELATI CERIA,69981355,48D7A239E9F5BF27F3C0                                                                                
SLB MUHAMMADIYAH ,20584059,19B402406257413E277B                                                                                
SLB BC MEKAR SARI 2,20238480,306D9E73599DDD45C097                                                                                
SLB NEGERI SALAKAN,40206704,4026C694E7E3D33AACE7                                                                                
SLB SAMATA KASIH,40400729,A23AD41984131864C104                                                                                
SLB KALIWUNGU,20317995,D2E359B62F85C0F2D90F                                                                                
SLB SAMALA NERUGRASA 1 KUNIR,20520813,B8295EE944519F1F0B8A                                                                                
SLB NEGERI ANGKOLA TIMUR,69762642,E5F2461923262C969969                                                                                
SLBN POYOWA BESAR,40100418,F8B5681A137A7F622866                                                                                
SLB NEGERI NGADIROJO PACITAN,20511067,09E908C96D4D88DF5661                                                                                
SLB DHARMA RENA RING PUTRA II,20403207,32D01122FEDAE101CC59                                                                                
SLB NEGERI KARANGREJO MAGETAN,20509478,2F80E3293DAAF1A12A11                                                                                
SLB A Negeri 3 Martapura,30300311,F96A051B703C57DDD36F                                                                                
SLB NEGERI TANJUNG JABUNG TIMUR,10505859,25EB1354764D6D1E6B12                                                                                
SLB NEGERI KOTA KUPANG,50305066,1C0229DC28C664EC40D5                                                                                
SLB NEGERI OGAN ILIR,10605911,D9A2F38B22060EB68855                                                                                
SLB RIFALIANA,69983825,DC1E2A26263B6B2E53D3                                                                                
SLB ABC PUTRA PASUNDAN 1,20267661,10A61EDB4A8B8B9CD6F5                                                                                
SLB NEGERI TAMBAHREJO BOJONEGORO,20504490,7C81A34C5EFB92C23711                                                                                
SLB MELATI,10404482,263B0BDA470D2184911D                                                                                
SLB PERMATA BUNDA,40404979,C6708FAB9C3B50D4E92F                                                                                
SLB NGASEM,20554313,923046658A6967AD130B                                                                                
SLB PGRI BANGOREJO,69861080,47648DE953E81CFE1B06                                                                                
SLB MUHAMMADIYAH,20549002,2A4D5811DC45CC697711                                                                                
SLB BC YATIRA,20224116,AD73EC728043D1516635                                                                                
SLB HARAPAN,40310365,86E8FC3083416E037668                                                                                
SLB STIPAK,69881811,FD28F6A0FDB69276A503                                                                                
SLB KEMALA BHAYANGKARI 1,20539003,FBCB4D1C295638E770CF                                                                                
SLB NEGERI LURAGUNG KABUPATEN KUNINGAN,20256690,81B0193652F601CF8793                                                                                
SLB PGRI TRIMULYO,20400171,EAFFFDE7406BACE038AA                                                                                
SLB NEGERI PUNUNG PACITAN,20511066,FEA0C24299BDA2E5339F                                                                                
SLB BC MULTAHADA,20258494,B020209A021430C56EEB                                                                                
SLB SANA DHARMA,20103083,EEA1607B297FF26A0BB4                                                                                
SLB MINASA BAJI,40300288,1E7FE6DC174EDF092970                                                                                
SLBS Mekar Abadi Palu,69987978,32DDBA60FEDD8A2BED4D                                                                                
SLB C DAN C1 YAKUT PURWOKERTO,20330440,657A6531B9E40FB2403A                                                                                
SLB NEGERI PALELEH,69978308,1824EABEA4AE313296EA                                                                                
SLB AR-RIZKY PAJO,50220392,6CF132BCB726E175E08F                                                                                
SKh Citra Anindya,69727319,1BE64C018D32F04052D1                                                                                
SLB DENA UPAKARA,20331791,D0BB397B4242334C6E30                                                                                
SLB NEGERI ADIL KA TALINO,69946210,62EE580210C99F298B28                                                                                
SLB NEGERI PIRU,69886254,6C04BC178D521E469E0F                                                                                
SLB FAN REDHA,10303573,616E408199F3D33E30F1                                                                                
SLB BINA KARYA MUTIARA KLATEN,69966263,EA4637A3544A428120EF                                                                                
SLB DARUL ULUM,20503606,79805AD5AC1A1DA82232                                                                                
SLB PURBA ADHI SUTA,69963070,9BC5EF7170D738FE38A9                                                                                
SLB AL HIDAYAH,10303569,51EC8A548945DF3EE7BD                                                                                
SLB NEGERI 1 KUALA KAPUAS,30200672,81BE93E679CA5BE6385F                                                                                
SKH KORPRI,20600450,CA6D83B019E9ED0D3A3E                                                                                
SLB NEGERI 2 LOMBOK BARAT,50220662,911ABE170B227E586ADC                                                                                
SLB SERASAN SEANDANAN,69945266,0066711CA6CAB01BF0C3                                                                                
SLB YAPPAT LUBUK SIKAPING,10300855,0CD2A008484F54B20EA2                                                                                
SLB C KARYA IBU PALEMBANG,10609477,2ADFEA556C015512729D                                                                                
SLB NEGERI 1 GIANYAR,50102159,6E3EDB67ED6077CAE8F8                                                                                
SLB TOABO,69897018,8BB337D969C08624F248                                                                                
SLB NEGERI TALABATAI,70010633,20C9FA4037E9078B4125                                                                                
SLB B SAYANGE,20258315,294A237F508854FCE81D                                                                                
SLB C MUZDALIFAH,10260281,418B24490A248E6597F9                                                                                
SLB NEGERI SINDANGSARI CIKONENG KABUPATEN CIAMIS,20263126,9E43F53E8D652B4659BD                                                                                
SLB NEGERI PURWOREJO,20362625,D08C962B7E8E57A9BD4F                                                                                
SKH AL-KARIM,69947347,364365521898DCFADB77                                                                                
SLB MUKTI ASIH,20247214,44B330EE933DC1695A5F                                                                                
SLB BAKTI PERTIWI,20258142,2824B754CB8C8A77A3A1                                                                                
SLB NEGERI ROKAN HULU,10495633,FD83A9D6F8924EA70762                                                                                
SLB FAJAR HARAPAN,20532446,C548BA811C97FEE50AA1                                                                                
SLB BC YP AL AZHAR,20213880,FE009291889385E4DED9                                                                                
SLB CENDANA,10495448,92A4CBF22EBA84B0CD4F                                                                                
SLB D YPAC MEDAN,10259467,75024B60C7989256AAD1                                                                                
SLB. D.W SIMBOLONG MANIK,69786779,CBA7A7E9EA2D9A51EC5E                                                                                
SKH NURBAYAN 01,69786192,C218E0C7D86CFA5597EA                                                                                
SLB Babul Huda,69978223,9FF4323C07C9ED52672B                                                                                
SLB BCD PUTERA MANDIRI,22059620,06948C1DF9CF630F7ACF                                                                                
SLB AISYIYAH AL-WALIDAH,70004802,895A1CB5FA475D26A3D4                                                                                
SKh NEGERI 01 LEBAK,20601811,099BAD99A37795352072                                                                                
SKH BHAKTI LUHUR 02,69924909,DA7CE9EB1E049893FED2                                                                                
SLB DHARMA WANITA JIWAN,20554428,D1928332FB1087BC1669                                                                                
SLB BC NUSANTARA BANGIL,20548746,39CDADEED6473C1BFDEA                                                                                
SLB Negeri Al-Fansury,69968408,2C6ACB98289A39241512                                                                                
SLB AL FALAH,20536981,708318F1DFC1D158BB12                                                                                
SLB AL-FAJRI,69733313,9DF70D64E0383D7DFCC0                                                                                
SKH ADRIKA INSAN MANDIRI,69941886,1AD5F8A1394E47044EFE                                                                                
SLB TRIKORA INDAH BITUNG,69978294,FF3A3D8D6A262E2991E1                                                                                
SLB Negeri Waibakul,50309571,D2B4495CEBE3D6CF9420                                                                                
SLB C CAHYA ANAKKU,69756905,D06832E0C5F93C674141                                                                                
SLB HARAPAN BUNDA,69861144,065D0F20C63B16D6D1AE                                                                                
SLB TRI MEDYA,69918547,E21E553BBA8438ADA60B                                                                                
SLB YP3LB SUDIANG,40313873,843A5033934198143629                                                                                
SLB PERMATA KASIH-FW,69935854,D91582322A1CF7035E36                                                                                
SLB PUTRAKAMI,11002994,85CFC9A17BAB6F95A3F1                                                                                
SKH PGRI RANGKASBITUNG,20601809,990E3487AF8A643B9B7A                                                                                
SLBS QALBUN FITRAH TAKENGON,69775643,E1BC7ACDA1A9F106257B                                                                                
SLB NEGERI 10 ,69988475,F4C5A13928799997972E                                                                                
SLB DARUL MAARIF,20258480,8C97C48204037791644E                                                                                
SLB NEGERI TUAL,70006907,860CBC8E4935CD30B872                                                                                
SLB B YPSLB GEMOLONG,20352219,22EBEC4C111C8F25A235                                                                                
SLB HARAPAN PUTRA BANGSA,69867988,685BCD02BF89AEFAEDEB                                                                                
SLB MUARO JAMBI,10507255,91B9A8020F86B8BB8B4E                                                                                
SLB BC BUDI LESTARI,20223824,006B9E58DF5FF047B60F                                                                                
SLB-B PANCARAN KASIH,20258314,4B37C572FBD0E80519C5                                                                                
SKH SUTMAEMUN,69774946,6303C4AB0011BD30F10F                                                                                
SLB NEGERI 1 NGAWI,20554779,0A67BA677B55A3FD1897                                                                                
SLB C WIDYA BHAKTI,20331862,D4826366984E8E1789FA                                                                                
SLB Mutmainnah Soromandi,50204062,21ACC9A627EEC9A9D3D4                                                                                
SLB DARMA PUTRA,55720044,640A4ECC169EBAEDE0E0                                                                                
SLB NEGERI 1 BANGLI,50102615,0D6996F54BE853899341                                                                                
SLB BINA NUSANTARA,20235532,D47A0747A554284B5734                                                                                
SLB AL FAJAR,20258482,6C561F2F34CAF3961094                                                                                
SLB MAARIF NU LAMONGAN,20549014,57E3257B971174A4C5D4                                                                                
SLB-B YPLB,20549135,4FA1FED47C6049DC50D7                                                                                
SLB WIRA KUSUMA,20519458,F8544E933A3B10C142FB                                                                                
SLB Negeri 2 Martapura,30300386,8D212E639003E5A9D20A                                                                                
SLB ANANDA MANDIRI,69786681,2166C09D9EC4678AF02A                                                                                
SLB NEGERI BATUBARA,10260898,4F442E9BAC685DD6522F                                                                                
SLB SINAR HARAPAN 2,20536264,4ED7A306EFF4878247FA                                                                                
SKH PELANGI ANAKKU,69880401,88A2C9788F44CBA8A7C4                                                                                
SLB PAEDAGOGIA,20532439,A3478554C53DDE1C5DC3                                                                                
SKH NEGERI 01 KABUPATEN TANGERANG,20615486,4E02D97AFC34FCDBADAC                                                                                
SLB SARASWATI LEARNING CENTER,69985969,B7B138D79475DC6D6C34                                                                                
SLB ETNIK KREATIF,70007006,C5582EA5501367514455                                                                                
SLB NEGERI 1 TABANAN,50101189,51B6069F1B16A9E41E36                                                                                
SLB N BERU,50302144,E9CEEC60AC658CD0BB80                                                                                
SLB CAHAYA PUTIH,69966806,011396A9F42F7E6E6A54                                                                                
SLB BHAKTI PERTIWI KALIBARU,69883615,1067213CB4DC77336143                                                                                
SLB CAHAYA BINTANG,69971261,8022B7E8F654B0C32D3A                                                                                
SLB ABCD MUHAMADIYAH SUSUKAN,20340403,68F263D48E1B37D5A0BC                                                                                
SLB PURWOSARI,20318006,CB7A7F349B2677CDE9BC                                                                                
SLB YAPMI RANCAEKEK,20258498,D38755310E97EDFE8139                                                                                
SLB NABIGHAH,69974926,E9AD517D66AAB5C0365A                                                                                
SLB PGRI PLOSOKLATEN,69772556,104149C1FF6041DF560D                                                                                
SLBS ANUGERAH DIMEMBE,69755978,D7AEB212190430012B90                                                                                
SLB PGRI TLANAKAN,69824444,0863C8F94B95750AF838                                                                                
SLBN RANCAH,20263130,637073FFCB41786D4BDA                                                                                
SLB MINWA,69859755,E341330AB12B540D72BC                                                                                
SLB-A KARYA MURNI,10259865,D63FC84EFBC6D490AAC1                                                                                
SLBS PERINTIS LAKAPERA,69986922,393D035C166C78A4C6E7                                                                                
SLB TUNAS MANDIRI MUSI RAWAS,69988096,B3DD3BC061F13F4C3004                                                                                
SLB MUSARA ATE,69929702,1AB314E20BBF6A4526E1                                                                                
SLBS AMALIA BUTON RAYA,69986505,46FE44797C9917C7A3C1                                                                                
SLBC AUTIS MANDIRI,20103057,137A9A99F1FBEDA64CEE                                                                                
SLB KEMBAR KARYA PEMBANGUNAN II,20112274,AB2024471E14E92FB113                                                                                
SLB BHAKTI PUTRA PALU,69830709,083EA2B826C4519E9054                                                                                
SLB HIKMAH MIFTAHUL JANNAH,69734441,93A69622DC6EB31F15B5                                                                                
SLB SABILUNA,10307435,4DB21FD6233351C1A233                                                                                
SLB ABDUL MUCHYI,69894293,9ACBC85011AD0F698E53                                                                                
SLB INSAN MUTIARA,69940053,5310490EB918FBB0B146                                                                                
SLB Putra Mandiri Lebo,69957264,715D23B43D03A0B7D1FB                                                                                
SLB NEGERI SURADE,20258252,2CCAD1065300081E90B4                                                                                
SLB PGRI SENTOLO,20402704,C3C6FF5E434DEE6DCFDE                                                                                
SLBN 2 KOTA BENGKULU,69830203,0DF38EEA4D32443C312C                                                                                
SLBN PANDAAN,20574652,AE6826EF70E3DCBA0AE1                                                                                
SLB NEGERI KARANGREJO KABUPATEN MADIUN,20507900,3AF516FCE16D9481D000                                                                                
SLB Negeri 9 Jakarta,69988210,0A89A10F33CB003A184F                                                                                
SLB KASIH ANGELIA,40103634,D4C3FD6475ED45F53E9A                                                                                
SLB C PUTERA ASIH,20540331,63BC04ADE4A56D454029                                                                                
SLB A YAPTI ,40307216,672CD90A514575623841                                                                                
SLB CAHAYA PERTIWI,20223061,FF8DA3B04AA9D156C4B1                                                                                
SLB PELITA NUSA,69964829,CEE0C670C84DB92121A2                                                                                
SLB DARMA PUTRA KALIPUCANG,20258344,3D951F6B4699798AD638                                                                                
SLB NEGERI SUKOHARJO,20310492,1085E10573AE3A4B5C5C                                                                                
SLB TARUNA AL QURAN,69786846,4A300F3243EFEFACC799                                                                                
SPLB C YPLB,20219746,232923C717C9EB577EDD                                                                                
SLB WIDYA SHANTIKA,69772579,2C9FD9CD8A79FAF60289                                                                                
SLBN 1 ALAHAN PANJANG,69948138,EDEBCD3C0F6A592CDAE6                                                                                
SLB QURIDHA ILMI,69786781,01712EF843CC2CC0A036                                                                                
SLB  WAHID HASYIM,20348572,B0D56A3B16DA8B979907                                                                                
SLB AL QODIRI HAMDANA,69972682,7C8AC383114FBDA30149                                                                                
SLB NEGERI 4 KOTA BLITAR,20569040,193E3F82AD6C068279ED                                                                                
SLB MARSUDI UTOMO KESAMBEN,20549288,0D7329FA90AB3233112B                                                                                
SLBN MARTAPURA,10606480,6E8EE171133662EDE7D6                                                                                
SLB MAMBAUL ULUM,20570820,D89BC8C96C67ADCD45AB                                                                                
SLB B-C SANTI MULIA,20532415,5550C4FB41C8D04F2064                                                                                
SLB Negeri Ungaran,20320791,2F267B4C95DEAFB8016A                                                                                
SLB AL FALAH JAYA,69956456,FF68788AC5456416938A                                                                                
SLB HARAPAN MULIA DAWAR,20548985,8E87FAE4621FA3B0D323                                                                                
SLB RAHMAWATI KHOLID,69958859,1447CFC34371492296B6                                                                                
SLB AMPEK NAGARI,10300288,688806A02B3928A0DC89                                                                                
SDLB - B Frobel Montessori,20104318,036518CB0EBC959D4337                                                                                
SLB SYEH MUHAMMAD SA AD,10310725,47B05F2384F4AC14B600                                                                                
SLB-B DHARMA WANITA,20220542,C9FC591493A92E4AE9BB                                                                                
SLB A PERWARI,20256691,54CB7736F582049707D6                                                                                
SLB ABCD TUNAS PEMBANGUNAN 2,20308628,8547F3565D532D1C7D48                                                                                
SLB A,B,D NEGERI KEDUNGKANDANG KOTA MALANG,20540209,F081926423633B34EF4B                                                                                
SLB MUTIARA BANGSA,69849604,950E89C9B0072765BA3F                                                                                
SLB Bina Kasih Mandiri,70001505,F27542B6E6FEE26D9A9C                                                                                
SLB NEGERI PAGUYAMAN,40501683,CCCC677FABC367FE90A4                                                                                
SLB AL-FALAH,69945332,DC6DDDF00C2A0368DC7B                                                                                
SLB BINA ANUGRAH,20267655,A4A9253589549CD6B4F1                                                                                
SLB NEGERI DEMUNG SITUBONDO,20523093,5EB27417D814D9C57881                                                                                
SLB BHAKTI LUHUR,20533713,C89882EEBD5A4ECBECF7                                                                                
SLB AISYIYAH SIJUNJUNG,69880557,FAAC7339BC6B879E72D3                                                                                
SLB Negeri Mapilli,69975556,2A99EC8F61AC3B65A63F                                                                                
SLB D YPAC CABANG BALI-TKSDSMP,50101771,AD830AF50213BBFD0324                                                                                
SLB MAARIF MUNTILAN,20307667,88838B8831480B07BD3F                                                                                
SLB HUSNI MURNI,69902714,826BED7B8990EB28FC3C                                                                                
SLB YPPKS TAKALALA,40303725,368E29954440BCFC3BDC                                                                                
SLB-E Handayani,20109479,0A63D3F4E49DB667AFD2                                                                                
SLB NEGERI CIPATUJAH,69969191,6AF4D62FD1EF66E63531                                                                                
SLB BINA SEJAHTERA MANDIRI,69862669,B1F7C2359DF5C7AE6163                                                                                
SLB NEGERI SASA TERNATE,60203523,932B481455F149885C68                                                                                
 SLB TRI BHAKTI,70002455,C0DC70FB2144F030CCD4                                                                                
SLB BC PUTRA HARAPAN,20517809,BA9C6874356C41666DDE                                                                                
SLB NEGERI 1 LOMBOK UTARA,69975437,533DD3D3F853AAE91D47                                                                                
SLB C KINASIH,30109417,CD2799086FB01505BBA5                                                                                
SLB INSAN PRIMA BESTARI,69892327,04FA592FA36B10307789                                                                                
SLB NEGERI 3 LOMBOK TIMUR ,70003295,D3107C46CB4BF0600691                                                                                
SLB NEGERI JEPON,20315103,32FFC7ADC5248E9CB35B                                                                                
SLBS HIKMAH MANDIRI,69786713,90FED2DCFFEAE8DA0AFB                                                                                
SLBN 1 REJANG LEBONG,10700659,709C54F5D76762414F08                                                                                
SLB TNCC,69959161,78BED1B593754CBF4CB3                                                                                
SLB BC FLORA INDONESIA,20106236,9E8C57110B4F660766F9                                                                                
SLB B YPAC PALEMBANG,10603995,190E559BB2250553F782                                                                                
SLB BANGUN PUTRA KASIHAN,20400159,CE043BE064920331C9B9                                                                                
SLB NEGERI MOLINO,40205592,A17938F573EA838D0388                                                                                
SLB NEGERI 25 SINTANG,30102600,770B08F2ED90DCA04AD0                                                                                
SLB Negeri Loura,69988048,3B3324CE2DA3EA21A305                                                                                
SLBN Manggar,10901677,C49EFBB8184EE867713B                                                                                
SLB BC YPLAB BANJARAN,20258464,983C3CB60D5D245A4971                                                                                
SLB B-C SUMBER BUDI,20103058,49391549DE960CE60B92                                                                                
SLB Mutiara Hati,20362808,D4002DD95949AF70D104                                                                                
SLBN PKK PROVINSI LAMPUNG,10807125,077590E89CCE893AE6F0                                                                                
SLB EMPAT LIMA BABAT,20556998,A5EF9617CB826A1D6B4D                                                                                
SLB BINTANG HARAPAN,20268462,087EAEFF436856606470                                                                                
SLBN RASAU JAYA,30109641,3F1A131E13CA081C9E9A                                                                                
SLB GAMPENGREJO,69935856,9AC1B35F3F2CFA549937                                                                                
SKH NURUL DIYN,69756125,CCA7C7A4EA921885CAF4                                                                                
SLB NEGERI 1 KOTA BLITAR,20535108,9B105AF3A26F2BFEFC34                                                                                
SLB BC PGRI SUMBERPUCUNG,20517804,9C106D3CDB449AD6AA8D                                                                                
SLB KARUNIA 99,20532449,80BD23129961B30D9DD9                                                                                
SLB NEGERI 2 PALU,69759215,5D4931BC8D675BE5084F                                                                                
SLB B PERTIWI PONOROGO,20549619,F0AC5A15688359C822C9                                                                                
SLB NEGERI BATANG,20322962,012EEC70C4499E5BEE14                                                                                
SLB ABC GIRI WIYATA DHARMA,20341385,1175EB9C5804A4BD5898                                                                                
